time,value,type,measurement,sensor_id
2024-09-27T19:14:44Z,0.867681312,co,airSensors,TLM0103
2024-09-27T19:14:54Z,0.886006937,co,airSensors,TLM0103
2024-09-27T19:15:04Z,0.873891861,co,airSensors,TLM0103
2024-09-27T19:15:14Z,0.892698181,co,airSensors,TLM0103
2024-09-27T19:15:24Z,0.901644505,co,airSensors,TLM0103
2024-09-27T19:15:34Z,0.9194294,co,airSensors,TLM0103
2024-09-27T19:15:44Z,0.938675239,co,airSensors,TLM0103
2024-09-27T19:15:54Z,0.94946676,co,airSensors,TLM0103
2024-09-27T19:16:04Z,0.955181978,co,airSensors,TLM0103
2024-09-27T19:16:14Z,0.950028667,co,airSensors,TLM0103
2024-09-27T19:16:24Z,0.959276626,co,airSensors,TLM0103
2024-09-27T19:16:34Z,0.978481971,co,airSensors,TLM0103
2024-09-27T19:16:44Z,0.966878964,co,airSensors,TLM0103
2024-09-27T19:16:54Z,0.957084564,co,airSensors,TLM0103
2024-09-27T19:17:04Z,0.952172646,co,airSensors,TLM0103
2024-09-27T19:17:14Z,0.967550276,co,airSensors,TLM0103
2024-09-27T19:17:24Z,0.951575833,co,airSensors,TLM0103
2024-09-27T19:17:34Z,0.944551488,co,airSensors,TLM0103
2024-09-27T19:17:44Z,0.956410067,co,airSensors,TLM0103
2024-09-27T19:17:54Z,0.976231227,co,airSensors,TLM0103
2024-09-27T19:18:04Z,0.957945983,co,airSensors,TLM0103
2024-09-27T19:18:14Z,0.94659124,co,airSensors,TLM0103
2024-09-27T19:18:24Z,0.957245415,co,airSensors,TLM0103
2024-09-27T19:18:34Z,0.96530853,co,airSensors,TLM0103
2024-09-27T19:18:44Z,0.97441886,co,airSensors,TLM0103
2024-09-27T19:18:54Z,0.985103116,co,airSensors,TLM0103
2024-09-27T19:19:04Z,0.986926566,co,airSensors,TLM0103
2024-09-27T19:19:14Z,0.991340527,co,airSensors,TLM0103
2024-09-27T19:19:24Z,1.003742816,co,airSensors,TLM0103
2024-09-27T19:19:34Z,0.999794911,co,airSensors,TLM0103
2024-09-27T19:19:44Z,1.006076969,co,airSensors,TLM0103
2024-09-27T19:19:54Z,0.987133601,co,airSensors,TLM0103
2024-09-27T19:20:04Z,1.003581001,co,airSensors,TLM0103
2024-09-27T19:20:14Z,1.003016386,co,airSensors,TLM0103
2024-09-27T19:20:24Z,0.984984929,co,airSensors,TLM0103
2024-09-27T19:20:34Z,0.971123008,co,airSensors,TLM0103
2024-09-27T19:20:44Z,0.974813953,co,airSensors,TLM0103
2024-09-27T19:20:54Z,0.981097357,co,airSensors,TLM0103
2024-09-27T19:21:04Z,0.971760525,co,airSensors,TLM0103
2024-09-27T19:21:14Z,0.956689493,co,airSensors,TLM0103
2024-09-27T19:21:24Z,0.94461574,co,airSensors,TLM0103
2024-09-27T19:21:34Z,0.932260648,co,airSensors,TLM0103
2024-09-27T19:21:44Z,0.951020851,co,airSensors,TLM0103
2024-09-27T19:21:54Z,0.953332995,co,airSensors,TLM0103
2024-09-27T19:22:04Z,0.960563839,co,airSensors,TLM0103
2024-09-27T19:22:14Z,0.953283621,co,airSensors,TLM0103
2024-09-27T19:22:24Z,0.971296443,co,airSensors,TLM0103
2024-09-27T19:22:34Z,0.987299854,co,airSensors,TLM0103
2024-09-27T19:22:44Z,0.971236685,co,airSensors,TLM0103
2024-09-27T19:22:54Z,0.965615172,co,airSensors,TLM0103
2024-09-27T19:23:04Z,0.967155142,co,airSensors,TLM0103
2024-09-27T19:23:14Z,0.966611079,co,airSensors,TLM0103
2024-09-27T19:23:24Z,0.968017406,co,airSensors,TLM0103
2024-09-27T19:23:34Z,0.971371616,co,airSensors,TLM0103
2024-09-27T19:23:44Z,0.954359627,co,airSensors,TLM0103
2024-09-27T19:23:54Z,0.954854054,co,airSensors,TLM0103
2024-09-27T19:24:04Z,0.935991539,co,airSensors,TLM0103
2024-09-27T19:24:14Z,0.934076718,co,airSensors,TLM0103
2024-09-27T19:24:24Z,0.924234436,co,airSensors,TLM0103
2024-09-27T19:24:34Z,0.921919475,co,airSensors,TLM0103
2024-09-27T19:24:44Z,0.926540538,co,airSensors,TLM0103
2024-09-27T19:24:54Z,0.914757488,co,airSensors,TLM0103
2024-09-27T19:25:04Z,0.901096634,co,airSensors,TLM0103
2024-09-27T19:25:14Z,0.908163454,co,airSensors,TLM0103
2024-09-27T19:25:24Z,0.89699548,co,airSensors,TLM0103
2024-09-27T19:25:34Z,0.878515814,co,airSensors,TLM0103
2024-09-27T19:25:44Z,0.89185209,co,airSensors,TLM0103
2024-09-27T19:25:54Z,0.876565304,co,airSensors,TLM0103
2024-09-27T19:26:04Z,0.869479129,co,airSensors,TLM0103
2024-09-27T19:26:14Z,0.853815606,co,airSensors,TLM0103
2024-09-27T19:26:24Z,0.861746343,co,airSensors,TLM0103
2024-09-27T19:26:34Z,0.848681801,co,airSensors,TLM0103
2024-09-27T19:26:44Z,0.865990169,co,airSensors,TLM0103
2024-09-27T19:26:54Z,0.870814248,co,airSensors,TLM0103
2024-09-27T19:27:04Z,0.872336053,co,airSensors,TLM0103
2024-09-27T19:27:14Z,0.877209713,co,airSensors,TLM0103
2024-09-27T19:27:24Z,0.890847142,co,airSensors,TLM0103
2024-09-27T19:27:34Z,0.873379201,co,airSensors,TLM0103
2024-09-27T19:27:44Z,0.856680958,co,airSensors,TLM0103
2024-09-27T19:27:54Z,0.86719203,co,airSensors,TLM0103
2024-09-27T19:28:04Z,0.856404764,co,airSensors,TLM0103
2024-09-27T19:28:14Z,0.875146975,co,airSensors,TLM0103
2024-09-27T19:28:24Z,0.88521821,co,airSensors,TLM0103
2024-09-27T19:28:34Z,0.883474617,co,airSensors,TLM0103
2024-09-27T19:28:44Z,0.897939397,co,airSensors,TLM0103
2024-09-27T19:28:54Z,0.886261433,co,airSensors,TLM0103
2024-09-27T19:29:04Z,0.902458817,co,airSensors,TLM0103
2024-09-27T19:29:14Z,0.886895188,co,airSensors,TLM0103
2024-09-27T19:29:24Z,0.878897808,co,airSensors,TLM0103
2024-09-27T19:29:34Z,0.864718331,co,airSensors,TLM0103
2024-09-27T19:29:44Z,0.884689582,co,airSensors,TLM0103
2024-09-27T19:29:54Z,0.89192022,co,airSensors,TLM0103
2024-09-27T19:30:04Z,0.911269045,co,airSensors,TLM0103
2024-09-27T19:30:14Z,0.911724081,co,airSensors,TLM0103
2024-09-27T19:30:24Z,0.894348035,co,airSensors,TLM0103
2024-09-27T19:30:34Z,0.902244257,co,airSensors,TLM0103
2024-09-27T19:30:44Z,0.918952943,co,airSensors,TLM0103
2024-09-27T19:30:54Z,0.936055085,co,airSensors,TLM0103
2024-09-27T19:31:04Z,0.930527737,co,airSensors,TLM0103
2024-09-27T19:31:14Z,0.918435292,co,airSensors,TLM0103
2024-09-27T19:31:24Z,0.915695981,co,airSensors,TLM0103
2024-09-27T19:31:34Z,0.929064917,co,airSensors,TLM0103
2024-09-27T19:31:44Z,0.944216938,co,airSensors,TLM0103
2024-09-27T19:31:54Z,0.943541204,co,airSensors,TLM0103
2024-09-27T19:32:04Z,0.943878571,co,airSensors,TLM0103
2024-09-27T19:32:14Z,0.946667053,co,airSensors,TLM0103
2024-09-27T19:32:24Z,0.949478158,co,airSensors,TLM0103
2024-09-27T19:32:34Z,0.959044517,co,airSensors,TLM0103
2024-09-27T19:32:44Z,0.959056884,co,airSensors,TLM0103
2024-09-27T19:32:54Z,0.965712379,co,airSensors,TLM0103
2024-09-27T19:33:04Z,0.960668428,co,airSensors,TLM0103
2024-09-27T19:33:14Z,0.978392694,co,airSensors,TLM0103
2024-09-27T19:33:24Z,0.977044054,co,airSensors,TLM0103
2024-09-27T19:33:34Z,0.963539172,co,airSensors,TLM0103
2024-09-27T19:33:44Z,0.963917762,co,airSensors,TLM0103
2024-09-27T19:33:54Z,0.949907751,co,airSensors,TLM0103
2024-09-27T19:34:04Z,0.930296656,co,airSensors,TLM0103
2024-09-27T19:34:14Z,0.92770223,co,airSensors,TLM0103
2024-09-27T19:34:24Z,0.943668768,co,airSensors,TLM0103
2024-09-27T19:34:34Z,0.932900152,co,airSensors,TLM0103
2024-09-27T19:34:44Z,0.935079907,co,airSensors,TLM0103
2024-09-27T19:34:54Z,0.948225668,co,airSensors,TLM0103
2024-09-27T19:35:04Z,0.957920688,co,airSensors,TLM0103
2024-09-27T19:35:14Z,0.943587192,co,airSensors,TLM0103
2024-09-27T19:35:24Z,0.960888986,co,airSensors,TLM0103
2024-09-27T19:35:34Z,0.979408328,co,airSensors,TLM0103
2024-09-27T19:35:44Z,0.971509949,co,airSensors,TLM0103
2024-09-27T19:35:54Z,0.969038288,co,airSensors,TLM0103
2024-09-27T19:36:04Z,0.98738375,co,airSensors,TLM0103
2024-09-27T19:36:14Z,0.9878045,co,airSensors,TLM0103
2024-09-27T19:36:24Z,0.983738501,co,airSensors,TLM0103
2024-09-27T19:36:34Z,0.984664984,co,airSensors,TLM0103
2024-09-27T19:36:44Z,0.97291763,co,airSensors,TLM0103
2024-09-27T19:36:54Z,0.979697625,co,airSensors,TLM0103
2024-09-27T19:37:04Z,0.995881154,co,airSensors,TLM0103
2024-09-27T19:37:14Z,0.980676998,co,airSensors,TLM0103
2024-09-27T19:37:24Z,0.965917883,co,airSensors,TLM0103
2024-09-27T19:37:34Z,0.954404941,co,airSensors,TLM0103
2024-09-27T19:37:44Z,0.949441938,co,airSensors,TLM0103
2024-09-27T19:37:54Z,0.954382332,co,airSensors,TLM0103
2024-09-27T19:38:04Z,0.961016085,co,airSensors,TLM0103
2024-09-27T19:38:14Z,0.953696336,co,airSensors,TLM0103
2024-09-27T19:38:24Z,0.938262307,co,airSensors,TLM0103
2024-09-27T19:38:34Z,0.954444113,co,airSensors,TLM0103
2024-09-27T19:38:44Z,0.93800223,co,airSensors,TLM0103
2024-09-27T19:38:54Z,0.953422935,co,airSensors,TLM0103
2024-09-27T19:39:04Z,0.958278701,co,airSensors,TLM0103
2024-09-27T19:39:14Z,0.965501637,co,airSensors,TLM0103
2024-09-27T19:39:24Z,0.947600232,co,airSensors,TLM0103
2024-09-27T19:39:34Z,0.944319665,co,airSensors,TLM0103
2024-09-27T19:39:44Z,0.96350486,co,airSensors,TLM0103
2024-09-27T19:39:54Z,0.963768015,co,airSensors,TLM0103
2024-09-27T19:40:04Z,0.972021933,co,airSensors,TLM0103
2024-09-27T19:40:14Z,0.989817677,co,airSensors,TLM0103
2024-09-27T19:40:24Z,0.995244565,co,airSensors,TLM0103
2024-09-27T19:40:34Z,0.996924113,co,airSensors,TLM0103
2024-09-27T19:40:44Z,0.987742493,co,airSensors,TLM0103
2024-09-27T19:40:54Z,0.970693218,co,airSensors,TLM0103
2024-09-27T19:41:04Z,0.975940256,co,airSensors,TLM0103
2024-09-27T19:41:14Z,0.975271682,co,airSensors,TLM0103
2024-09-27T19:41:24Z,0.956790005,co,airSensors,TLM0103
2024-09-27T19:41:34Z,0.967772188,co,airSensors,TLM0103
2024-09-27T19:41:44Z,0.958277255,co,airSensors,TLM0103
2024-09-27T19:41:54Z,0.977950177,co,airSensors,TLM0103
2024-09-27T19:42:04Z,0.969688399,co,airSensors,TLM0103
2024-09-27T19:42:14Z,0.984168457,co,airSensors,TLM0103
2024-09-27T19:42:24Z,0.984802984,co,airSensors,TLM0103
2024-09-27T19:42:34Z,0.977892442,co,airSensors,TLM0103
2024-09-27T19:42:44Z,0.968911187,co,airSensors,TLM0103
2024-09-27T19:42:54Z,0.988677287,co,airSensors,TLM0103
2024-09-27T19:43:04Z,0.974617586,co,airSensors,TLM0103
2024-09-27T19:43:14Z,0.977538557,co,airSensors,TLM0103
2024-09-27T19:43:24Z,0.992581259,co,airSensors,TLM0103
2024-09-27T19:43:34Z,1.007114158,co,airSensors,TLM0103
2024-09-27T19:43:44Z,1.0125522,co,airSensors,TLM0103
2024-09-27T19:43:54Z,0.994852217,co,airSensors,TLM0103
2024-09-27T19:44:04Z,1.003477818,co,airSensors,TLM0103
2024-09-27T19:44:14Z,1.016632864,co,airSensors,TLM0103
2024-09-27T19:44:24Z,1.032093089,co,airSensors,TLM0103
2024-09-27T19:44:34Z,1.016713584,co,airSensors,TLM0103
2024-09-27T19:44:44Z,1.035085663,co,airSensors,TLM0103
2024-09-27T19:44:54Z,1.044917117,co,airSensors,TLM0103
2024-09-27T19:45:04Z,1.058594673,co,airSensors,TLM0103
2024-09-27T19:45:14Z,1.067490555,co,airSensors,TLM0103
2024-09-27T19:45:24Z,1.048362699,co,airSensors,TLM0103
2024-09-27T19:45:34Z,1.044310826,co,airSensors,TLM0103
2024-09-27T19:45:44Z,1.03084542,co,airSensors,TLM0103
2024-09-27T19:45:54Z,1.025270355,co,airSensors,TLM0103
2024-09-27T19:46:04Z,1.006072672,co,airSensors,TLM0103
2024-09-27T19:46:14Z,1.025812827,co,airSensors,TLM0103
2024-09-27T19:46:24Z,1.016608548,co,airSensors,TLM0103
2024-09-27T19:46:34Z,1.033431199,co,airSensors,TLM0103
2024-09-27T19:46:44Z,1.023994672,co,airSensors,TLM0103
2024-09-27T19:46:54Z,1.011875436,co,airSensors,TLM0103
2024-09-27T19:47:04Z,1.017613173,co,airSensors,TLM0103
2024-09-27T19:47:14Z,1.026768467,co,airSensors,TLM0103
2024-09-27T19:47:24Z,1.042086552,co,airSensors,TLM0103
2024-09-27T19:47:34Z,1.03449369,co,airSensors,TLM0103
2024-09-27T19:47:44Z,1.039074626,co,airSensors,TLM0103
2024-09-27T19:47:54Z,1.038251282,co,airSensors,TLM0103
2024-09-27T19:48:04Z,1.043651295,co,airSensors,TLM0103
2024-09-27T19:48:14Z,1.049787631,co,airSensors,TLM0103
2024-09-27T19:48:24Z,1.049412579,co,airSensors,TLM0103
2024-09-27T19:48:34Z,1.060349947,co,airSensors,TLM0103
2024-09-27T19:48:44Z,1.046759767,co,airSensors,TLM0103
2024-09-27T19:48:54Z,1.059102463,co,airSensors,TLM0103
2024-09-27T19:49:04Z,1.052202937,co,airSensors,TLM0103
2024-09-27T18:49:04Z,0.50228574,co,airSensors,TLM0200
2024-09-27T18:49:14Z,0.509931274,co,airSensors,TLM0200
2024-09-27T18:49:24Z,0.533724815,co,airSensors,TLM0200
2024-09-27T18:49:34Z,0.568489564,co,airSensors,TLM0200
2024-09-27T18:49:44Z,0.6012666,co,airSensors,TLM0200
2024-09-27T18:49:54Z,0.645530784,co,airSensors,TLM0200
2024-09-27T18:50:04Z,0.633753823,co,airSensors,TLM0200
2024-09-27T18:50:14Z,0.62229796,co,airSensors,TLM0200
2024-09-27T18:50:24Z,0.646092562,co,airSensors,TLM0200
2024-09-27T18:50:34Z,0.670105228,co,airSensors,TLM0200
2024-09-27T18:50:44Z,0.68682876,co,airSensors,TLM0200
2024-09-27T18:50:54Z,0.723370284,co,airSensors,TLM0200
2024-09-27T18:51:04Z,0.718859129,co,airSensors,TLM0200
2024-09-27T18:51:14Z,0.704963608,co,airSensors,TLM0200
2024-09-27T18:51:24Z,0.729676031,co,airSensors,TLM0200
2024-09-27T18:51:34Z,0.711923673,co,airSensors,TLM0200
2024-09-27T18:51:44Z,0.738609005,co,airSensors,TLM0200
2024-09-27T18:51:54Z,0.78060329,co,airSensors,TLM0200
2024-09-27T18:52:04Z,0.789345437,co,airSensors,TLM0200
2024-09-27T18:52:14Z,0.796863068,co,airSensors,TLM0200
2024-09-27T18:52:24Z,0.842481557,co,airSensors,TLM0200
2024-09-27T18:52:34Z,0.84749789,co,airSensors,TLM0200
2024-09-27T18:52:44Z,0.889426939,co,airSensors,TLM0200
2024-09-27T18:52:54Z,0.922902633,co,airSensors,TLM0200
2024-09-27T18:53:04Z,0.904328099,co,airSensors,TLM0200
2024-09-27T18:53:14Z,0.892110145,co,airSensors,TLM0200
2024-09-27T18:53:24Z,0.87474522,co,airSensors,TLM0200
2024-09-27T18:53:34Z,0.871817268,co,airSensors,TLM0200
2024-09-27T18:53:44Z,0.914016842,co,airSensors,TLM0200
2024-09-27T18:53:54Z,0.918887215,co,airSensors,TLM0200
2024-09-27T18:54:04Z,0.940663572,co,airSensors,TLM0200
2024-09-27T18:54:14Z,0.968598788,co,airSensors,TLM0200
2024-09-27T18:54:24Z,0.949399209,co,airSensors,TLM0200
2024-09-27T18:54:34Z,0.929959405,co,airSensors,TLM0200
2024-09-27T18:54:44Z,0.925317624,co,airSensors,TLM0200
2024-09-27T18:54:54Z,0.970718531,co,airSensors,TLM0200
2024-09-27T18:55:04Z,0.962622573,co,airSensors,TLM0200
2024-09-27T18:55:14Z,0.981188155,co,airSensors,TLM0200
2024-09-27T18:55:24Z,1.012949295,co,airSensors,TLM0200
2024-09-27T18:55:34Z,1.020145645,co,airSensors,TLM0200
2024-09-27T18:55:44Z,1.006127134,co,airSensors,TLM0200
2024-09-27T18:55:54Z,1.026457097,co,airSensors,TLM0200
2024-09-27T18:56:04Z,1.058877979,co,airSensors,TLM0200
2024-09-27T18:56:14Z,1.077252609,co,airSensors,TLM0200
2024-09-27T18:56:24Z,1.100471076,co,airSensors,TLM0200
2024-09-27T18:56:34Z,1.11168858,co,airSensors,TLM0200
2024-09-27T18:56:44Z,1.105265777,co,airSensors,TLM0200
2024-09-27T18:56:54Z,1.14824765,co,airSensors,TLM0200
2024-09-27T18:57:04Z,1.136736207,co,airSensors,TLM0200
2024-09-27T18:57:14Z,1.168871163,co,airSensors,TLM0200
2024-09-27T18:57:24Z,1.150140122,co,airSensors,TLM0200
2024-09-27T18:57:34Z,1.131797594,co,airSensors,TLM0200
2024-09-27T18:57:44Z,1.126081278,co,airSensors,TLM0200
2024-09-27T18:57:54Z,1.127057871,co,airSensors,TLM0200
2024-09-27T18:58:04Z,1.126230572,co,airSensors,TLM0200
2024-09-27T18:58:14Z,1.176010317,co,airSensors,TLM0200
2024-09-27T18:58:24Z,1.167325916,co,airSensors,TLM0200
2024-09-27T18:58:34Z,1.15094837,co,airSensors,TLM0200
2024-09-27T18:58:44Z,1.16372732,co,airSensors,TLM0200
2024-09-27T18:58:54Z,1.177665614,co,airSensors,TLM0200
2024-09-27T18:59:04Z,1.21985406,co,airSensors,TLM0200
2024-09-27T18:59:14Z,1.218903154,co,airSensors,TLM0200
2024-09-27T18:59:24Z,1.232020251,co,airSensors,TLM0200
2024-09-27T18:59:34Z,1.248904431,co,airSensors,TLM0200
2024-09-27T18:59:44Z,1.2878999,co,airSensors,TLM0200
2024-09-27T18:59:54Z,1.311951605,co,airSensors,TLM0200
2024-09-27T19:00:04Z,1.340672352,co,airSensors,TLM0200
2024-09-27T19:00:14Z,1.325946331,co,airSensors,TLM0200
2024-09-27T19:00:24Z,1.358482793,co,airSensors,TLM0200
2024-09-27T19:00:34Z,1.340325391,co,airSensors,TLM0200
2024-09-27T19:00:44Z,1.346407558,co,airSensors,TLM0200
2024-09-27T19:00:54Z,1.364508147,co,airSensors,TLM0200
2024-09-27T19:01:04Z,1.373505447,co,airSensors,TLM0200
2024-09-27T19:01:14Z,1.385347957,co,airSensors,TLM0200
2024-09-27T19:01:24Z,1.433937517,co,airSensors,TLM0200
2024-09-27T19:01:34Z,1.4177454,co,airSensors,TLM0200
2024-09-27T19:01:44Z,1.440487258,co,airSensors,TLM0200
2024-09-27T19:01:54Z,1.447520921,co,airSensors,TLM0200
2024-09-27T19:02:04Z,1.453929698,co,airSensors,TLM0200
2024-09-27T19:02:14Z,1.456214901,co,airSensors,TLM0200
2024-09-27T19:02:24Z,1.499886604,co,airSensors,TLM0200
2024-09-27T19:02:34Z,1.504934729,co,airSensors,TLM0200
2024-09-27T19:02:44Z,1.516424166,co,airSensors,TLM0200
2024-09-27T19:02:54Z,1.532303398,co,airSensors,TLM0200
2024-09-27T19:03:04Z,1.524951956,co,airSensors,TLM0200
2024-09-27T19:03:14Z,1.526940941,co,airSensors,TLM0200
2024-09-27T19:03:24Z,1.576706661,co,airSensors,TLM0200
2024-09-27T19:03:34Z,1.602093484,co,airSensors,TLM0200
2024-09-27T19:03:44Z,1.646034626,co,airSensors,TLM0200
2024-09-27T19:03:54Z,1.679364412,co,airSensors,TLM0200
2024-09-27T19:04:04Z,1.674914904,co,airSensors,TLM0200
2024-09-27T19:04:14Z,1.68763988,co,airSensors,TLM0200
2024-09-27T19:04:24Z,1.698930226,co,airSensors,TLM0200
2024-09-27T19:04:34Z,1.704323643,co,airSensors,TLM0200
2024-09-27T19:04:44Z,1.733228843,co,airSensors,TLM0200
2024-09-27T19:04:54Z,1.760910065,co,airSensors,TLM0200
2024-09-27T19:05:04Z,1.747543941,co,airSensors,TLM0200
2024-09-27T19:05:14Z,1.728913706,co,airSensors,TLM0200
2024-09-27T19:05:24Z,1.7628506,co,airSensors,TLM0200
2024-09-27T19:05:34Z,1.769627099,co,airSensors,TLM0200
2024-09-27T19:05:44Z,1.806226276,co,airSensors,TLM0200
2024-09-27T19:05:54Z,1.81668328,co,airSensors,TLM0200
2024-09-27T19:06:04Z,1.860799428,co,airSensors,TLM0200
2024-09-27T19:06:14Z,1.871466556,co,airSensors,TLM0200
2024-09-27T19:06:24Z,1.91253136,co,airSensors,TLM0200
2024-09-27T19:06:34Z,1.934836769,co,airSensors,TLM0200
2024-09-27T19:06:44Z,1.973276941,co,airSensors,TLM0200
2024-09-27T19:06:54Z,1.973829469,co,airSensors,TLM0200
2024-09-27T19:07:04Z,1.988838959,co,airSensors,TLM0200
2024-09-27T19:07:14Z,1.988015781,co,airSensors,TLM0200
2024-09-27T19:07:24Z,1.994452786,co,airSensors,TLM0200
2024-09-27T19:07:34Z,2.037666975,co,airSensors,TLM0200
2024-09-27T19:07:44Z,2.050478417,co,airSensors,TLM0200
2024-09-27T19:07:54Z,2.044366684,co,airSensors,TLM0200
2024-09-27T19:08:04Z,2.066514966,co,airSensors,TLM0200
2024-09-27T19:08:14Z,2.080677049,co,airSensors,TLM0200
2024-09-27T19:08:24Z,2.113129149,co,airSensors,TLM0200
2024-09-27T19:08:34Z,2.134727712,co,airSensors,TLM0200
2024-09-27T19:08:44Z,2.12839312,co,airSensors,TLM0200
2024-09-27T19:08:54Z,2.112559972,co,airSensors,TLM0200
2024-09-27T19:09:04Z,2.144526847,co,airSensors,TLM0200
2024-09-27T19:09:14Z,2.133132348,co,airSensors,TLM0200
2024-09-27T19:09:24Z,2.132849881,co,airSensors,TLM0200
2024-09-27T19:09:34Z,2.166250773,co,airSensors,TLM0200
2024-09-27T19:09:44Z,2.189566877,co,airSensors,TLM0200
2024-09-27T19:09:54Z,2.204036342,co,airSensors,TLM0200
2024-09-27T19:10:04Z,2.220881955,co,airSensors,TLM0200
2024-09-27T19:10:14Z,2.22444023,co,airSensors,TLM0200
2024-09-27T19:10:24Z,2.256096148,co,airSensors,TLM0200
2024-09-27T19:10:34Z,2.297187905,co,airSensors,TLM0200
2024-09-27T19:10:44Z,2.291710373,co,airSensors,TLM0200
2024-09-27T19:10:54Z,2.329991093,co,airSensors,TLM0200
2024-09-27T19:11:04Z,2.323047839,co,airSensors,TLM0200
2024-09-27T19:11:14Z,2.333768801,co,airSensors,TLM0200
2024-09-27T19:11:24Z,2.316927819,co,airSensors,TLM0200
2024-09-27T19:11:34Z,2.299405491,co,airSensors,TLM0200
2024-09-27T19:11:44Z,2.29621618,co,airSensors,TLM0200
2024-09-27T19:11:54Z,2.280513238,co,airSensors,TLM0200
2024-09-27T19:12:04Z,2.262530336,co,airSensors,TLM0200
2024-09-27T19:12:14Z,2.300397984,co,airSensors,TLM0200
2024-09-27T19:12:24Z,2.331546132,co,airSensors,TLM0200
2024-09-27T19:12:34Z,2.340962179,co,airSensors,TLM0200
2024-09-27T19:12:44Z,2.347311271,co,airSensors,TLM0200
2024-09-27T19:12:54Z,2.354840464,co,airSensors,TLM0200
2024-09-27T19:13:04Z,2.356579898,co,airSensors,TLM0200
2024-09-27T19:13:14Z,2.360117512,co,airSensors,TLM0200
2024-09-27T19:13:24Z,2.409425594,co,airSensors,TLM0200
2024-09-27T19:13:34Z,2.440729935,co,airSensors,TLM0200
2024-09-27T19:13:44Z,2.455411606,co,airSensors,TLM0200
2024-09-27T19:13:54Z,2.495734109,co,airSensors,TLM0200
2024-09-27T19:14:04Z,2.545272813,co,airSensors,TLM0200
2024-09-27T19:14:14Z,2.52535628,co,airSensors,TLM0200
2024-09-27T19:14:24Z,2.525989686,co,airSensors,TLM0200
2024-09-27T19:14:34Z,2.553128423,co,airSensors,TLM0200
2024-09-27T19:14:44Z,2.589431143,co,airSensors,TLM0200
2024-09-27T19:14:54Z,2.583810734,co,airSensors,TLM0200
2024-09-27T19:15:04Z,2.577676362,co,airSensors,TLM0200
2024-09-27T19:15:14Z,2.581308321,co,airSensors,TLM0200
2024-09-27T19:15:24Z,2.607153197,co,airSensors,TLM0200
2024-09-27T19:15:34Z,2.613201164,co,airSensors,TLM0200
2024-09-27T19:15:44Z,2.659382517,co,airSensors,TLM0200
2024-09-27T19:15:54Z,2.658771077,co,airSensors,TLM0200
2024-09-27T19:16:04Z,2.64587566,co,airSensors,TLM0200
2024-09-27T19:16:14Z,2.691122734,co,airSensors,TLM0200
2024-09-27T19:16:24Z,2.738758946,co,airSensors,TLM0200
2024-09-27T19:16:34Z,2.731595243,co,airSensors,TLM0200
2024-09-27T19:16:44Z,2.772086795,co,airSensors,TLM0200
2024-09-27T19:16:54Z,2.787483144,co,airSensors,TLM0200
2024-09-27T19:17:04Z,2.78149307,co,airSensors,TLM0200
2024-09-27T19:17:14Z,2.799996988,co,airSensors,TLM0200
2024-09-27T19:17:24Z,2.848741354,co,airSensors,TLM0200
2024-09-27T19:17:34Z,2.836552629,co,airSensors,TLM0200
2024-09-27T19:17:44Z,2.819426764,co,airSensors,TLM0200
2024-09-27T19:17:54Z,2.825094779,co,airSensors,TLM0200
2024-09-27T19:18:04Z,2.854016328,co,airSensors,TLM0200
2024-09-27T19:18:14Z,2.856442198,co,airSensors,TLM0200
2024-09-27T19:18:24Z,2.86032975,co,airSensors,TLM0200
2024-09-27T19:18:34Z,2.870180061,co,airSensors,TLM0200
2024-09-27T19:18:44Z,2.899772171,co,airSensors,TLM0200
2024-09-27T19:18:54Z,2.88501261,co,airSensors,TLM0200
2024-09-27T19:19:04Z,2.931242316,co,airSensors,TLM0200
2024-09-27T19:19:14Z,2.979723703,co,airSensors,TLM0200
2024-09-27T19:19:24Z,3.005502271,co,airSensors,TLM0200
2024-09-27T19:19:34Z,2.988539996,co,airSensors,TLM0200
2024-09-27T19:19:44Z,3.035657522,co,airSensors,TLM0200
2024-09-27T19:19:54Z,3.040067269,co,airSensors,TLM0200
2024-09-27T19:20:04Z,3.083094843,co,airSensors,TLM0200
2024-09-27T19:20:14Z,3.127914104,co,airSensors,TLM0200
2024-09-27T19:20:24Z,3.140836957,co,airSensors,TLM0200
2024-09-27T19:20:34Z,3.140162103,co,airSensors,TLM0200
2024-09-27T19:20:44Z,3.13011182,co,airSensors,TLM0200
2024-09-27T19:20:54Z,3.142242399,co,airSensors,TLM0200
2024-09-27T19:21:04Z,3.183273849,co,airSensors,TLM0200
2024-09-27T19:21:14Z,3.223696063,co,airSensors,TLM0200
2024-09-27T19:21:24Z,3.206286234,co,airSensors,TLM0200
2024-09-27T19:21:34Z,3.194764066,co,airSensors,TLM0200
2024-09-27T19:21:44Z,3.243075417,co,airSensors,TLM0200
2024-09-27T19:21:54Z,3.279478224,co,airSensors,TLM0200
2024-09-27T19:22:04Z,3.309678564,co,airSensors,TLM0200
2024-09-27T19:22:14Z,3.329479926,co,airSensors,TLM0200
2024-09-27T19:22:24Z,3.327297777,co,airSensors,TLM0200
2024-09-27T19:22:34Z,3.331635709,co,airSensors,TLM0200
2024-09-27T19:22:44Z,3.340856931,co,airSensors,TLM0200
2024-09-27T19:22:54Z,3.346420628,co,airSensors,TLM0200
